,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
6,224.08240242004393,29.13228588117802,25.73871216773987,3.4509513058672305,1,5,1,poly,0.001,"{'C': 1, 'degree': 5, 'gamma': 1, 'kernel': 'poly', 'tol': 0.001}",0.7823411203215273,0.7896456396079417,0.7825540472599296,0.7815369135957742,0.7904869762174406,0.7853120128727309,0.0039045650646959,31,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
7,252.38118023872374,29.324703530556206,27.326882743835448,2.692316939498541,1,5,1,poly,1e-05,"{'C': 1, 'degree': 5, 'gamma': 1, 'kernel': 'poly', 'tol': 1e-05}",0.7823411203215273,0.7897712993214375,0.7825540472599296,0.7815369135957742,0.7904869762174406,0.7853371549253281,0.003932692221289046,27,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
8,185.82022557258605,15.197955172358261,29.921390295028687,3.3804254836452112,1,5,1,rbf,0.001,"{'C': 1, 'degree': 5, 'gamma': 1, 'kernel': 'rbf', 'tol': 0.001}",0.776312484300427,0.7848705704950992,0.7792860734037205,0.7772607219217709,0.7816786208632188,0.7798813295117414,0.003101499606269129,35,0.9480384760467748,0.9482650238873522,0.9467911245207116,0.9483078276718097,0.9471517893612341,0.9477108482975766,0.0006211720566224495
9,185.9643705368042,23.95747495714382,29.363501596450806,3.7296618308576,1,5,1,rbf,1e-05,"{'C': 1, 'degree': 5, 'gamma': 1, 'kernel': 'rbf', 'tol': 1e-05}",0.776312484300427,0.7848705704950992,0.7792860734037205,0.7772607219217709,0.7815527872153014,0.7798561874591442,0.003087305656019605,38,0.9480384760467748,0.9482650238873522,0.9467596957696901,0.9483078276718097,0.9471517893612341,0.9477045625473721,0.0006305355456972517
10,116.40754294395447,21.47416550887191,24.62499690055847,3.4138790548399185,1,5,1,sigmoid,0.001,"{'C': 1, 'degree': 5, 'gamma': 1, 'kernel': 'sigmoid', 'tol': 0.001}",0.7402662647575986,0.7467956773058557,0.7391905480140775,0.7383976858256823,0.7456901975588273,0.7420676824055916,0.0034774217906855345,44,0.7536778574122972,0.7505028916268545,0.7523100132000754,0.7551456493730949,0.75128035944324,0.7525833542111124,0.0016651804101920952
11,116.20169425010681,17.075761635358177,25.84658555984497,3.7746226631089614,1,5,1,sigmoid,1e-05,"{'C': 1, 'degree': 5, 'gamma': 1, 'kernel': 'sigmoid', 'tol': 1e-05}",0.7406430545089173,0.7472983161598391,0.7388134741075918,0.7382719154823293,0.7455643639109097,0.742117966510786,0.003649562176963612,41,0.7538664654847227,0.750471460900176,0.7519957256898611,0.7550513779341985,0.7510604203977754,0.7524890900813468,0.0017215002203282022
12,426.7288179397583,67.4294611571111,30.020552968978883,3.7464766642121607,1,8,1,poly,0.001,"{'C': 1, 'degree': 8, 'gamma': 1, 'kernel': 'poly', 'tol': 0.001}",0.7288369756342628,0.7387534556421211,0.7300150829562594,0.7312287762545592,0.7366301749087706,0.7330919696284005,0.0038892619081649766,47,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
13,475.6051613330841,62.12632774802123,29.860727977752685,3.65182169985752,1,8,1,poly,1e-05,"{'C': 1, 'degree': 8, 'gamma': 1, 'kernel': 'poly', 'tol': 1e-05}",0.7288369756342628,0.7387534556421211,0.7300150829562594,0.7312287762545592,0.7366301749087706,0.7330919696284005,0.0038892619081649766,47,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
14,194.0617169380188,27.391762397303285,31.125964736938478,3.5915752182232503,1,8,1,rbf,0.001,"{'C': 1, 'degree': 8, 'gamma': 1, 'kernel': 'rbf', 'tol': 0.001}",0.776312484300427,0.7848705704950992,0.7792860734037205,0.7772607219217709,0.7816786208632188,0.7798813295117414,0.003101499606269129,35,0.9480384760467748,0.9482650238873522,0.9467911245207116,0.9483078276718097,0.9471517893612341,0.9477108482975766,0.0006211720566224495
15,172.38153991699218,24.181640819540878,28.964412117004393,4.184813052130717,1,8,1,rbf,1e-05,"{'C': 1, 'degree': 8, 'gamma': 1, 'kernel': 'rbf', 'tol': 1e-05}",0.776312484300427,0.7848705704950992,0.7792860734037205,0.7772607219217709,0.7815527872153014,0.7798561874591442,0.003087305656019605,38,0.9480384760467748,0.9482650238873522,0.9467596957696901,0.9483078276718097,0.9471517893612341,0.9477045625473721,0.0006305355456972517
16,115.0319073677063,17.596334804507094,25.84379897117615,3.7821816536425987,1,8,1,sigmoid,0.001,"{'C': 1, 'degree': 8, 'gamma': 1, 'kernel': 'sigmoid', 'tol': 0.001}",0.7402662647575986,0.7467956773058557,0.7391905480140775,0.7383976858256823,0.7456901975588273,0.7420676824055916,0.0034774217906855345,44,0.7536778574122972,0.7505028916268545,0.7523100132000754,0.7551456493730949,0.75128035944324,0.7525833542111124,0.0016651804101920952
17,110.38670825958252,20.46832449338557,26.045966577529907,3.1849928951052093,1,8,1,sigmoid,1e-05,"{'C': 1, 'degree': 8, 'gamma': 1, 'kernel': 'sigmoid', 'tol': 1e-05}",0.7406430545089173,0.7472983161598391,0.7388134741075918,0.7382719154823293,0.7455643639109097,0.742117966510786,0.003649562176963612,41,0.7538664654847227,0.750471460900176,0.7519957256898611,0.7550513779341985,0.7510604203977754,0.7524890900813468,0.0017215002203282022
18,140.42525181770324,23.29198712379689,22.212199449539185,2.4755037702663194,10,3,1,poly,0.001,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'poly', 'tol': 0.001}",0.7882441597588545,0.7931641115858256,0.7884615384615384,0.7874481197333669,0.7955203221341387,0.7905667018655403,0.0031879748573058362,21,0.9997485225700994,0.9996542620065376,0.9997171412408071,0.9997800333092417,0.9996858013636221,0.9997171520980614,4.4443639623736654e-05
