,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,8907.19674987793,4112.215574801609,1.0541008949279784,0.10742121568494496,logistic,1e-05,"(300, 200, 150, 100, 50)",invscaling,adam,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (300, 200, 150, 100, 50), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.1969354433559407,0.664362905252576,0.6666666666666666,0.6607973839768583,0.6676733358500063,0.5712022929551969,0.18725418757605605,3,0.1970954356846473,0.9026904702036711,0.9094537683072474,0.9034974703830563,0.9125270996323877,0.7650528488422019,0.284002440622165
1,1903.5968589305878,293.66870581023,0.5233104228973389,0.11566746419078722,relu,1e-05,"(300, 200, 150, 100, 50)",invscaling,adam,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (300, 200, 150, 100, 50), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.729967344888219,0.7390047750691129,0.7325289089994972,0.7410388630360961,0.7529885491380395,0.7391009201991251,0.008039101339480012,1,0.9935558908587955,0.9995599698265024,0.9987742787101641,0.9995914904314489,0.9994658623181576,0.9981894984290136,0.0023360293361061823
2,3678.8287879943846,152.50321836572977,0.6198590278625489,0.25538753260272945,tanh,1e-05,"(300, 200, 150, 100, 50)",invscaling,adam,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (300, 200, 150, 100, 50), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.7177844762622456,0.729454636843428,0.7154348919054802,0.7190290529493145,0.7323518308795772,0.7228088701161562,0.006768960326412054,2,0.9996856532126241,0.9996228312798592,0.9996542837387642,0.9996543380573799,0.9996229616363465,0.9996480135849948,2.34853314660054e-05
