,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_fit_intercept,param_multi_class,param_solver,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
10,1.8545674324035644,0.5391917841496309,0.0045073509216308595,0.0010818977753986835,0.1,,True,multinomial,sag,1e-05,"{'C': 0.1, 'class_weight': None, 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 1e-05}",0.6541070082893745,0.6681326966574517,0.6597536450477627,0.6658281977109798,0.6584874795520322,0.6612611253582743,0.00508471820597383,28,0.6776059348673457,0.6756034699522253,0.676535294487397,0.6765861169594318,0.6772865805762402,0.676723479368528,0.0006934715208350225
11,2.2051437377929686,0.5056123154280066,0.0045244693756103516,0.0010895992417773478,0.1,,True,multinomial,sag,1e-06,"{'C': 0.1, 'class_weight': None, 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 1e-06}",0.6541070082893745,0.6681326966574517,0.6597536450477627,0.6658281977109798,0.6584874795520322,0.6612611253582743,0.00508471820597383,28,0.6776059348673457,0.6756034699522253,0.676535294487397,0.6765861169594318,0.6772865805762402,0.676723479368528,0.0006934715208350225
12,4.5456033706665036,0.507766244822293,0.0049765586853027345,0.0010865862896407856,1,balanced,True,multinomial,sag,0.0001,"{'C': 1, 'class_weight': 'balanced', 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 0.0001}",0.7416478271791007,0.7519477255591858,0.7518853695324283,0.7459439064268646,0.7550018875047187,0.7492834515009805,0.004817539201037283,19,0.8213881554130517,0.818770429972341,0.8189389653655164,0.8207271470320209,0.8191472649008703,0.81979439253676,0.0010591638409651778
13,7.0969890594482425,1.8111386026973315,0.004584026336669922,0.0011377484419732309,1,balanced,True,multinomial,sag,1e-05,"{'C': 1, 'class_weight': 'balanced', 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 1e-05}",0.7416478271791007,0.7519477255591858,0.7518853695324283,0.7459439064268646,0.7550018875047187,0.7492834515009805,0.004817539201037283,19,0.8213881554130517,0.818770429972341,0.8189389653655164,0.8207271470320209,0.8191472649008703,0.81979439253676,0.0010591638409651778
14,6.020355653762818,1.1750341845341494,0.004583168029785156,0.0010608928893207276,1,balanced,True,multinomial,sag,1e-06,"{'C': 1, 'class_weight': 'balanced', 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 1e-06}",0.7416478271791007,0.7519477255591858,0.7518853695324283,0.7459439064268646,0.7550018875047187,0.7492834515009805,0.004817539201037283,19,0.8213881554130517,0.818770429972341,0.8189389653655164,0.8207271470320209,0.8191472649008703,0.81979439253676,0.0010591638409651778
15,2.369963216781616,0.5648999270331414,0.005037832260131836,0.001137266222995244,1,,True,multinomial,sag,0.0001,"{'C': 1, 'class_weight': None, 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 0.0001}",0.7696558653604622,0.7754460919829103,0.7702362996480644,0.770972204754119,0.7760161067069334,0.772464423995575,0.0027048875824886567,7,0.83298755186722,0.8326942418908725,0.8311018920108115,0.8326996197718631,0.8310553932195934,0.8321077397520721,0.0008470583188452943
16,2.5305794715881347,0.7571898880673598,0.0046329498291015625,0.001123883241496742,1,,True,multinomial,sag,1e-05,"{'C': 1, 'class_weight': None, 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 1e-05}",0.7696558653604622,0.7754460919829103,0.7702362996480644,0.770972204754119,0.7760161067069334,0.772464423995575,0.0027048875824886567,7,0.83298755186722,0.8326942418908725,0.8311018920108115,0.8326996197718631,0.8310553932195934,0.8321077397520721,0.0008470583188452943
17,2.992086315155029,0.7420554896724407,0.004644346237182617,0.0010469023107720875,1,,True,multinomial,sag,1e-06,"{'C': 1, 'class_weight': None, 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 1e-06}",0.7696558653604622,0.7754460919829103,0.7702362996480644,0.770972204754119,0.7760161067069334,0.772464423995575,0.0027048875824886567,7,0.83298755186722,0.8326942418908725,0.8311018920108115,0.8326996197718631,0.8310553932195934,0.8321077397520721,0.0008470583188452943
18,9.611376762390137,2.4995193447528963,0.004607295989990235,0.0010643054144245086,5,balanced,True,multinomial,sag,0.0001,"{'C': 5, 'class_weight': 'balanced', 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 0.0001}",0.7503139914594323,0.7549635586830862,0.760306686777275,0.7539932084014589,0.7619227381401786,0.7562980841755921,0.004257003558344477,15,0.8796994844712687,0.8779230575810912,0.876139292224527,0.8792697105866826,0.8747604235397618,0.8775583936806663,0.0018702053865232166
19,9.614594984054566,2.5168788359495604,0.004476737976074219,0.0010970808510704084,5,balanced,True,multinomial,sag,1e-05,"{'C': 5, 'class_weight': 'balanced', 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 1e-05}",0.7509419743782969,0.7579793918069867,0.7613122171945701,0.7555024525216953,0.7640619101547754,0.7579574596470056,0.004555658359814466,13,0.8810511756569848,0.8786459642946945,0.8762650072286128,0.8810922917386795,0.8746347440852107,0.8783378366008364,0.0025711355624069682
20,9.597488498687744,2.5019000324066996,0.004511833190917969,0.0011152444076868407,5,balanced,True,multinomial,sag,1e-06,"{'C': 5, 'class_weight': 'balanced', 'fit_intercept': True, 'multi_class': 'multinomial', 'solver': 'sag', 'tol': 1e-06}",0.7520723436322532,0.7612465443578789,0.7596782302664655,0.7524839642812224,0.7630552409714357,0.7577060391210338,0.004561590478006665,14,0.8787878787878788,0.8783002263012321,0.8774907285184487,0.8758759387864123,0.8760486379489113,0.8773006820685765,0.0011699972910829812
